OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS
11503,2014,CA,NPS,RNP,152.26687622,1087795.85034299,4921.45789702226,,Copper Creek RX,3,2014/10/10 00:00:00+00,2014/11/05 00:00:00+00,152.26688101,,,
11504,2014,CA,NPS,RNP,207.44734192,1481488.44289506,6459.17629898118,,Upper Lyons RX,3,2014/10/13 00:00:00+00,2014/11/10 00:00:00+00,207.44734946,,,
11505,2014,CA,NPS,RNP,107.7330246,769555.535137395,4585.00086350843,,Eastside RX,3,,,107.7330275,,,
11506,2014,CA,NPS,KNP,44.72799301,282803.786326785,5253.91064521592,,Valley Floor Rx,3,2014/03/19 00:00:00+00,2014/05/19 00:00:00+00,44.72799173,,,
11507,2014,CA,NPS,KNP,191.22615051,1207302.35675251,6024.60514455983,,Swale West Rx,3,,,191.22614458,,,
11508,2014,CA,NPS,KNP,149.15966797,937463.569293815,4287.83243758283,,Bear Hill Rx,3,2014/06/01 00:00:00+00,2014/11/03 00:00:00+00,149.159661,,,
11509,2014,CA,NPS,KNP,34.16956711,214356.371947505,9995.92648942823,,Ash Mtn Rx,3,2014/05/28 00:00:00+00,2014/10/02 00:00:00+00,34.16956787,,,
11510,2014,CA,NPS,KNP,245.37013245,1549696.876188,7648.19979046773,,North Boundary RX,3,2014/04/23 00:00:00+00,2014/10/04 00:00:00+00,245.37012865,,,
11511,2014,CA,FWS,SWR,157.55575562,1069711.79612463,6054.11601850434,8252,TRACT 17,3,2014/09/17 00:00:00+00,2014/09/20 00:00:00+00,157.5,,,
11512,2013,CA,USF,ENF,330.38668823,2206113.39076799,14469.6230630779,3100152000,HEY JOE RX BURN,3,2013/11/20 00:00:00+00,2013/11/20 00:00:00+00,330,,,
11513,2013,CA,USF,ENF,51.77930069,345406.58287418,3607.00891823159,5010156000,,3,2013/11/07 00:00:00+00,2013/11/07 00:00:00+00,52,,,
11514,2014,CA,USF,ENF,66.22566223,439449.509700175,5205.51002444821,6230616000,LAST CHANCE PRESCRIBED BURN,3,2014/03/15 00:00:00+00,2014/03/15 00:00:00+00,66,,,
11515,2014,CA,USF,ENF,142.2142334,943594.11825832,6083.48260987364,6240189000,HENRYS PRESCRIVED BURN 1680 AC,3,2014/03/15 00:00:00+00,2014/03/15 00:00:00+00,142,,,
11516,2014,CA,USF,ENF,95.27477264,633592.609193845,6858.28766942629,6250012000,MARSHALL MINE RX BURN,3,2014/03/15 00:00:00+00,2014/03/15 00:00:00+00,95,,,
11517,2014,CA,USF,ENF,62.77335358,417449.246172165,4129.42554859661,6290030000,FIDDLER  # 30,3,2014/03/15 00:00:00+00,2014/03/15 00:00:00+00,68,,,
11518,2013,CA,USF,INF,19.49667358,126715.86075997,1826.38387255124,0180009000,,3,2013/11/14 00:00:00+00,2013/11/14 00:00:00+00,19,,,
11519,2013,CA,USF,INF,57.54273605,373888.68292624,3367.6465000283,0180014000,,3,2013/11/05 00:00:00+00,2013/11/05 00:00:00+00,58,,,
11520,2013,CA,USF,INF,11.28248501,73293.959313565,1421.91247843853,0180015000,,3,2013/11/05 00:00:00+00,2013/11/05 00:00:00+00,11,,,
11521,2013,CA,USF,INF,26.10061073,169571.71973667,2343.61838629345,0180015000,,3,2013/11/05 00:00:00+00,2013/11/05 00:00:00+00,26,,,
11522,2013,CA,USF,INF,5.72361183,37175.532600935,1692.52171381979,0180017000,,3,2013/11/08 00:00:00+00,2013/11/08 00:00:00+00,6,,,
11523,2013,CA,USF,INF,18.05088997,117238.84432729,2536.81251518864,0180018000,,3,2013/11/08 00:00:00+00,2013/11/08 00:00:00+00,18,,,
11524,2013,CA,USF,INF,79.54024506,516730.656023645,4328.45737746277,0180018000,,3,2013/11/04 00:00:00+00,2013/11/04 00:00:00+00,80,,,
11525,2013,CA,USF,INF,13.8291378,89817.06091084,2299.29129807353,0180019000,,3,2013/11/19 00:00:00+00,2013/11/19 00:00:00+00,14,,,
11526,2013,CA,USF,INF,105.75904846,686896.862436565,5250.07323758334,0180020000,,3,2013/11/18 00:00:00+00,2013/11/18 00:00:00+00,106,,,
11527,2013,CA,USF,INF,19.30209541,125355.9803361,3262.98847629475,0180022000,,3,2013/11/19 00:00:00+00,2013/11/19 00:00:00+00,19,,,
11528,2013,CA,USF,INF,14.9932251,97365.63674686,1382.85214618031,0180022000,,3,2013/11/18 00:00:00+00,2013/11/18 00:00:00+00,14,,,
11529,2013,CA,USF,INF,39.51431274,256605.94213877,2691.41991243034,0180022000,,3,2013/11/19 00:00:00+00,2013/11/19 00:00:00+00,40,,,
11530,2013,CA,USF,INF,94.4392395,613189.1229958,4800.7868480538,0200015000,,3,2013/11/07 00:00:00+00,2013/11/07 00:00:00+00,94,,,
11531,2014,CA,USF,LNF,74.53420258,520152.41062995,3841.17846322186,F283000012,WEST DUSTY,3,2014/05/29 00:00:00+00,2014/05/29 00:00:00+00,75,,,
11532,2013,CA,USF,LNF,37.49491882,259555.210944025,2635.08889687958,F422000004,COLD SPRINGS,3,2013/11/05 00:00:00+00,2013/11/05 00:00:00+00,37,,,
11533,2013,CA,USF,LNF,534.9197998,3775634.06790326,9760.78108960011,F030000013,EASTSIDE_UNDERBURN_FALL_FY14,3,2013/11/08 00:00:00+00,2013/11/08 00:00:00+00,534.8,,,
11534,2014,CA,USF,LNF,218.92518616,1545751.16911009,5446.18029582054,F030000014,EASTSIDE_UNDERBURN_SPRING_FY14,3,2014/02/24 00:00:00+00,2014/02/24 00:00:00+00,218.9,,,
11535,2014,CA,USF,LNF,289.24996948,2038101.97480874,7067.54877421939,F031000008,EASTSIDE_UNDERBURN_SPRING_FY14,3,2014/03/10 00:00:00+00,2014/03/10 00:00:00+00,289.2,,,
11536,2014,CA,USF,LNF,304.58221436,2145631.63224281,7046.79680528658,F031000009,EASTSIDE_UNDERBURN_SPRING_FY14,3,2014/03/18 00:00:00+00,2014/03/18 00:00:00+00,304.5,,,
11537,2013,CA,USF,LNF,248.57896423,1738385.21931949,13812.7120175124,0240490000,PEGLEG DFPZ,3,2013/11/13 00:00:00+00,2013/11/13 00:00:00+00,8.1,,,
11538,2013,CA,USF,LNF,248.57896423,1738385.21931949,13812.7120175124,0240490000,PEGLEG DFPZ,3,2013/11/13 00:00:00+00,2013/11/13 00:00:00+00,240.5,,,
11539,2014,CA,USF,MDF,97.33057404,704180.26380825,5191.32261257641,3200024000,CEDAR PASS FH ARRA,11,2014/04/01 00:00:00+00,2014/04/01 00:00:00+00,42,,,
11540,2014,CA,USF,MDF,92.4397583,668716.44997534,5566.84179792405,3200025000,CEDAR PASS FOREST HEALTH ARRA,11,2014/04/22 00:00:00+00,2014/04/22 00:00:00+00,38,,,
11541,2014,CA,USF,MDF,8.82260418,63820.588305265,1543.63447477676,3200030000,CEDAR PASS FOREST HEALTH ARRA,11,2014/04/01 00:00:00+00,2014/04/01 00:00:00+00,9,,,
11542,2014,CA,USF,MDF,31.05068016,224646.72783202,2590.25382544835,3200031000,CEDAR PASS FOREST HEALTH ARRA,11,2014/04/01 00:00:00+00,2014/04/01 00:00:00+00,21,,,
11543,2013,CA,USF,PNF,311.18191528,2131958.3809894,6853.60807711042,1114073D00,MABIE DFPZ SERVICE CONTRACT,3,2013/11/21 00:00:00+00,2013/11/21 00:00:00+00,311,,,
11544,2014,CA,USF,PNF,21.85848427,151213.67932162,2541.35063216758,2160804000,GENESEE WUI BLACK OAK PROJECT,3,2014/04/09 00:00:00+00,2014/04/09 00:00:00+00,22,,,
11545,2014,CA,USF,PNF,135.23989868,933224.468489095,7139.13067263784,6110048000,EMPIRE BIOMASS ARRA STEW,3,2014/03/19 00:00:00+00,2014/03/19 00:00:00+00,140,,,
11546,2013,CA,USF,PNF,24.04026031,165301.760655365,2008.15368252811,6130043000,,3,2013/11/15 00:00:00+00,2013/11/15 00:00:00+00,24,,,
11547,2013,CA,USF,PNF,13.24641609,91090.138281855,2235.902135357,6130092000,,3,2013/11/15 00:00:00+00,2013/11/15 00:00:00+00,32,,,
11548,2013,CA,USF,PNF,123.7000351,850595.900256875,12761.6410985405,6130097000,GUARD MP THIN,3,2013/11/15 00:00:00+00,2013/11/15 00:00:00+00,123.6,,,
11549,2013,CA,USF,PNF,9.26199245,63696.57010763,1242.52260184974,6130098000,WATERS,3,2013/11/15 00:00:00+00,2013/11/15 00:00:00+00,9.3,,,
11550,2013,CA,USF,PNF,59.38090515,409565.815321905,3320.43913993468,6180121000,SNAKE MP THIN SBA,3,2013/11/04 00:00:00+00,2013/11/04 00:00:00+00,59,,,
11551,2014,CA,USF,PNF,105.69886017,728412.445284745,4956.49830372592,6190120000,MEADOW VALLEY UNDERBURN,3,2014/04/21 00:00:00+00,2014/04/21 00:00:00+00,106,,,
11552,2013,CA,USF,PNF,76.7784729,521674.167345995,3341.30344635243,3020002000,SLAPJACK UNIT 525,3,2013/11/05 00:00:00+00,2013/11/06 00:00:00+00,76,,,
11553,2013,CA,USF,PNF,100.05161285,679852.8152052,3950.22815527407,3020003000,SLAPJACK UNIT 11,3,2013/11/07 00:00:00+00,2013/11/08 00:00:00+00,100,,,
11554,2014,CA,USF,PNF,11.7668066,80165.88503717,1379.02463562154,3060019000,SLAPJACK DFPZ,3,2014/03/15 00:00:00+00,2014/03/22 00:00:00+00,11.7,,,
11555,2014,CA,USF,PNF,31.55658913,215006.92771778,2369.13962026081,3060020000,SLAPJACK DFPZ,3,2014/03/15 00:00:00+00,2014/03/22 00:00:00+00,31.5,,,
11556,2014,CA,USF,PNF,51.15146255,348505.123778375,4089.14975520671,3060053000,SLAPJACK DFPZ,3,2014/03/18 00:00:00+00,2014/03/21 00:00:00+00,51.1,,,
11557,2014,CA,USF,PNF,64.85807037,441860.95879935,3598.76043966155,3068503000,SLAPJACK DFPZ,3,2014/03/15 00:00:00+00,2014/03/22 00:00:00+00,64.8,,,
11558,2014,CA,USF,PNF,26.2206459,178635.41733728,1924.24343512895,3068504000,SLAPJACK DFPZ,3,2014/03/15 00:00:00+00,2014/03/22 00:00:00+00,26.2,,,
11559,2014,CA,USF,PNF,31.86177444,216751.461280725,2170.73616334529,3430922000,SLAPJACK DFPZ,3,2014/04/10 00:00:00+00,2014/04/11 00:00:00+00,31.9,,,
11560,2014,CA,USF,SQF,55.4250946,350345.751412275,2751.12185654589,107004403A,BOULDER CREEK BURN 3A,3,2014/05/01 00:00:00+00,2014/05/01 00:00:00+00,55,,,
11561,2014,CA,USF,SQF,7.7552433,49019.598480255,1218.49691095063,107004403A,BOULDER CREEK BURN 3A,3,2014/05/01 00:00:00+00,2014/05/01 00:00:00+00,8,,,
11562,2013,CA,USF,SQF,0.9929859,6279.54207275,351.793822250529,1190017000,PINE RIDGE FUEL REDUCTION,3,2013/11/10 00:00:00+00,2013/11/10 00:00:00+00,1,,,
11563,2013,CA,USF,SQF,177.05967712,1089950.52972612,5186.65621044306,4020301000,REVISED ICE,3,2013/11/19 00:00:00+00,2013/11/20 00:00:00+00,115,,,
11564,2013,CA,USF,SQF,9.80687332,60360.439637575,1001.95983884385,4020307000,REVISED ICE,3,2013/11/20 00:00:00+00,2013/11/21 00:00:00+00,9,,,
11565,2014,CA,USF,STF,90.19345856,588029.790504275,5628.57643439951,TMRXFIRE14,MURPHY RANCH FY14 RX BURN,3,2014/04/07 00:00:00+00,2014/04/07 00:00:00+00,90.3,,,
11566,2013,CA,USF,STF,29.21778297,191615.89729344,2009.40459146804,EXPVDTSRX1,EXP. FOREST VDTS RX UNIT 1,3,2013/11/12 00:00:00+00,2013/11/12 00:00:00+00,29.2,,,
11567,2013,CA,USF,STF,36.55270004,239761.646861235,2591.33673138109,EXPVDTSRX2,EXP. FOREST VDTS RX UNIT 2,3,2013/11/14 00:00:00+00,2013/11/14 00:00:00+00,36.3,,,
11568,2013,CA,USF,STF,52.97750092,347513.270151585,2899.47277607417,EXPVDTSRX3,EXP. FOREST VDTS RX UNIT 3,3,2013/11/18 00:00:00+00,2013/11/18 00:00:00+00,52.3,,,
11569,2013,CA,USF,STF,24.38819695,159970.583157575,2244.28072319771,EXPVDTSRX4,EXP. FOREST VDTS RX UNIT 4,3,2013/11/14 00:00:00+00,2013/11/14 00:00:00+00,24.4,,,
11570,2013,CA,USF,TNF,153.19085693,1042099.30751925,7215.07834491563,8601002000,,3,2013/11/05 00:00:00+00,2013/11/05 00:00:00+00,155,,,
11571,2013,CA,USF,TNF,49.99357224,340139.794067405,3467.81875744108,8601007000,,3,2013/11/05 00:00:00+00,2013/11/05 00:00:00+00,50,,,
11572,2014,CA,CDF,AEU,32.51055145,214962.746807775,4791.15560497357,2700-2011-VMP-005-011,Doaks 4/30/14,3,2014/04/29 00:00:00+00,2014/04/30 00:00:00+00,32.5,,,
11573,2014,CA,CDF,BTU,120.76030731,817805.82828122,4241.61761568858,2100-2013-VMP-026-001,Hightest Training Burn,3,2014/06/06 00:00:00+00,2014/06/06 00:00:00+00,51,,,
11574,2013,CA,CDF,HUU,121.82587433,875855.5642297,4948.96998697385,1200-2013-VMP-020-001,Boyes Prairie,3,2013/10/20 00:00:00+00,2013/10/20 00:00:00+00,104,,,
11575,2013,CA,CDF,HUU,80.0279541,557893.602743845,4931.91241895432,1200-2010-VMP-001-003,Fox Camp Unit A,3,2013/10/29 00:00:00+00,2013/10/29 00:00:00+00,80,,,
11576,2013,CA,CDF,HUU,74.71183014,514922.04618014,3804.54261077909,1200-2013-FPL-020-001,Sinkyone VMP,3,2013/11/11 00:00:00+00,2013/11/11 00:00:00+00,76,,,
11577,2013,CA,CDF,HUU,20.06660843,139862.65660091,1955.20666748725,1200-2010-VMP-001-005,Fox Camp Unit C,3,2013/10/29 00:00:00+00,2013/10/29 00:00:00+00,30,,,
11578,2013,CA,CDF,HUU,6.23515272,43456.087029445,1070.0443421852,1200-2010-VMP-001-006,Fox Camp Unit B,3,2013/10/29 00:00:00+00,2013/10/29 00:00:00+00,6,,,
11579,2014,CA,CDF,MEU,319.30444336,2150372.03441942,7836.20183940631,1100-2011-VMP-081-006,Mill Creek VMP,3,2014/02/25 00:00:00+00,2014/02/25 00:00:00+00,126,,,
11580,2014,CA,CDF,MEU,231.21281433,1556802.11852319,7033.50123255436,1100-2011-VMP-081-008,Mill Creek VMP,3,2014/02/25 00:00:00+00,2014/02/25 00:00:00+00,9,,,
11581,2014,CA,CDF,MEU,116.21773529,782799.43390488,3815.10596842136,1100-2011-VMP-081-002,Mill Creek VMP,3,2014/02/25 00:00:00+00,2014/02/25 00:00:00+00,25,,,
